-25.792788,-48.522383,4.484295
-25.788527,-48.520139,4.666257
-25.784438,-48.518011,4.621094
-25.780367,-48.515873,5.265702
-25.776078,-48.513630,5.434618
-25.771929,-48.511663,4.098242
-25.767764,-48.509766,3.810509
-25.763876,-48.507755,3.833945
-25.759656,-48.505381,3.832264
-25.755655,-48.503073,4.677948
-25.752072,-48.500965,4.108656
-25.267914,-49.565569,-24.684635
-25.269278,-49.560693,-26.973866
-25.275027,-49.561789,-30.792255
-25.279352,-49.559403,-32.547718
-25.282911,-49.556930,-32.640987
-25.284997,-49.554424,-31.485714
-25.287915,-49.552304,-33.503055
-25.291457,-49.549791,-29.543810
-25.294084,-49.548394,-26.451904
-25.299132,-49.547922,-22.736826
-25.302333,-49.545374,-21.245581
-25.306018,-49.541469,-21.341662
-25.311784,-49.538296,-17.653222
-25.317914,-49.539500,-17.445466
-25.324397,-49.539686,-15.604948
-25.327468,-49.534082,-13.090792
-25.331351,-49.529767,-11.589212
-25.333817,-49.523103,-11.375151
-25.338732,-49.519201,-10.265233
-25.341316,-49.523327,-9.555294
-25.319963,-49.481348,-2.837919
-25.315415,-49.482119,-4.942614
-25.310935,-49.483062,-5.989152
-25.308329,-49.487507,-7.096442
-25.305803,-49.492196,-7.743631
-25.303664,-49.489475,-4.761567
-25.299073,-49.488665,-4.342863
-25.326169,-49.544480,-10.668785
-25.325005,-49.549643,-5.702782
-25.328056,-49.553516,-4.999345
-25.331515,-49.556729,-4.215217
-25.335434,-49.551653,-2.757612
-25.330919,-49.539018,-10.288430
-25.332467,-49.544059,-3.326091
-25.338706,-49.555909,-7.086044
-25.341138,-49.560120,-5.171749
-25.343856,-49.564954,-7.497421
-25.339304,-49.564479,-6.345661
-25.348131,-49.565074,-4.457540
-25.347593,-49.583450,-3.319344
-25.342646,-49.584692,-7.625060
-25.339879,-49.580592,-12.130112
-25.338442,-49.586501,-8.201749
-25.336063,-49.591044,-7.165189
-25.331844,-49.593141,-10.156480
-25.327731,-49.595340,-11.252834
-25.323222,-49.593741,-9.160560
-25.318797,-49.594655,-12.986095
-25.342862,-49.590900,-11.061275
-25.343726,-49.596535,-16.543920
-25.344132,-49.601548,-11.099872
-25.334833,-49.565689,-9.316146
-25.331427,-49.569184,-9.146867
-25.329181,-49.560978,-3.490361
-25.327730,-49.565864,-9.220167
-25.325131,-49.563255,-6.904638
-25.326008,-49.569631,-12.894986
-25.321969,-49.567286,-14.047202
-25.320104,-49.571308,-17.832943
-25.322746,-49.554040,-8.729223
-25.319961,-49.557804,-9.841773
-25.316069,-49.560793,-6.607336
-25.313453,-49.565186,-9.222009
-25.308806,-49.566295,-13.920953
-25.305074,-49.570397,-16.137150
-25.312405,-49.570121,-8.174328
-25.309796,-49.571948,-1.800462
-25.315233,-49.557259,-5.169552
-25.313511,-49.552249,-3.395234
-25.316347,-49.548204,-4.125479
-25.319659,-49.544917,-9.464542
-25.321157,-49.548120,-5.947765
-25.309255,-49.553613,-6.124462
-25.306624,-49.557887,-8.642325
-25.301963,-49.555938,-11.601411
-25.298116,-49.558062,-16.749546
-25.303199,-49.561433,-7.527758
-25.298942,-49.564127,-2.944178
-25.298718,-49.560940,-8.956991
-25.296065,-49.568037,-8.162882
-25.291416,-49.567344,-19.904675
-25.286962,-49.563310,-20.972342
-25.308234,-49.561280,-15.233761
-25.281813,-49.563763,-23.364081
-25.284312,-49.568075,-20.658477
-25.287865,-49.571964,-16.089322
-25.289375,-49.576755,-14.955715
-25.307341,-49.535898,-11.693212
-25.303642,-49.538957,-10.333110
-25.299967,-49.542391,-12.399436
-25.299762,-49.536022,-14.413168
-25.295070,-49.535393,-17.573422
-25.291976,-49.532334,-18.444173
-25.290459,-49.536565,-18.364287
-25.285847,-49.536467,-9.524340
-25.283595,-49.541488,-11.549934
-25.281395,-49.547220,-8.114459
-25.278485,-49.544032,-8.359833
-25.281259,-49.538173,-17.895145
-25.326912,-49.528638,-6.658501
-25.324046,-49.524496,-5.197581
-25.319532,-49.523169,-4.405799
-25.268373,-49.556913,-28.648519
-25.267314,-49.551848,-30.276737
-25.267075,-49.546872,-29.182988
-25.266101,-49.541565,-23.910764
-25.262627,-49.538132,-24.979021
-25.260920,-49.533445,-24.761193
-25.260089,-49.528703,-17.739288
-25.257084,-49.524754,-22.780727
-25.253479,-49.521774,-24.779786
-25.255380,-49.529707,-12.278748
-25.250626,-49.528301,-13.021583
-25.245980,-49.527404,-14.067100
-25.241306,-49.527599,-17.947341
-25.236855,-49.528863,-25.192146
-25.232423,-49.530466,-29.661882
-25.253323,-49.534351,-10.338895
-25.254464,-49.539312,-7.824104
-25.250045,-49.540746,-11.394225
-25.246209,-49.543594,-11.890269
-25.241518,-49.544193,-9.535264
-25.261004,-49.523577,-12.901946
-25.264816,-49.520199,-9.777392
-25.267301,-49.513846,-8.482911
-25.266791,-49.508861,-10.739373
-25.269275,-49.504501,-15.872021
-25.267401,-49.498630,-21.504409
-25.268628,-49.494289,-19.838742
-25.271628,-49.489015,-18.488017
-25.266486,-49.488775,-16.677215
-25.262836,-49.485683,-15.923040
-25.258635,-49.483647,-12.438223
-25.254654,-49.481603,-7.153072
-25.250857,-49.484171,-4.513209
-25.246564,-49.485438,-3.396733
-25.244632,-49.490262,-5.099671
-25.242444,-49.494532,-6.658923
-25.237840,-49.495778,-12.977315
-25.246862,-49.494756,-2.154109
-25.275900,-49.486737,-17.984590
-25.280416,-49.486028,-16.070170
-25.283826,-49.490202,-9.147990
-25.287380,-49.486947,-13.419093
-25.294408,-49.489028,-3.085085
-25.283257,-49.532415,-11.309335
-25.278581,-49.532453,-14.251135
-25.273029,-49.532186,-21.096704
-25.268752,-49.533109,-28.715097
-25.265225,-49.529700,-14.821798
-25.277229,-49.527625,-24.667624
-25.272746,-49.528216,-24.223539
-25.272724,-49.523074,-15.804455
-25.271805,-49.517720,-12.832798
-25.270284,-49.512535,-10.719539
-25.272957,-49.508255,-5.852827
-25.277330,-49.506520,-1.931861
-25.280128,-49.501979,2.230235
-25.287472,-49.531218,-9.203475
-25.288454,-49.526245,-10.617659
-25.283863,-49.524632,-16.798930
-25.292747,-49.524478,-9.855056
-25.296477,-49.521368,-7.975118
-25.290932,-49.520012,-16.722207
-25.299314,-49.517014,-6.675653
-25.303754,-49.515582,-3.243306
-25.307747,-49.512885,3.777347
-25.302922,-49.520753,-7.108860
-25.305860,-49.524936,-14.223704
-25.307939,-49.529372,-10.826914
-25.312500,-49.529831,-7.061216
-25.314449,-49.524969,-6.441563
-25.317320,-49.518397,-7.770220
-25.312481,-49.519532,-8.333677
-25.314131,-49.514849,-8.045099
-25.326852,-49.522216,-3.125530
-25.266283,-49.570691,-24.971159
-25.261795,-49.574363,-25.904033
-26.223586,-49.389658,100.892486
-26.222035,-49.384985,103.881945
-26.219332,-49.380699,101.480383
-26.216909,-49.374787,102.861354
-26.217715,-49.369352,100.365997
-26.218474,-49.363136,101.139880
-26.218551,-49.354798,106.208304
-26.216847,-49.349528,106.717072
-26.216057,-49.345135,108.282840
-26.214567,-49.338831,106.594658
-26.213339,-49.332564,110.127782
-26.213356,-49.328590,108.967889
-26.215085,-49.324342,110.555171
-26.215978,-49.318895,114.846636
-26.213057,-49.313093,119.649244
-26.209185,-49.307765,116.621269
-26.207042,-49.304383,115.262653
-26.204095,-49.297931,113.543352
-26.201954,-49.293179,113.268500
-26.199663,-49.288059,115.237068
-26.197827,-49.283954,117.292388
-26.195617,-49.278823,113.679972
-26.194012,-49.273734,113.512619
-26.191027,-49.268685,110.021525
-26.188946,-49.265304,109.673799
-26.185912,-49.260026,109.242814
-26.183837,-49.256345,111.131229
-26.181449,-49.252238,111.403047
-26.176341,-49.243441,114.240249
-26.173524,-49.239711,116.184177
-26.171156,-49.234295,121.052610
-26.167679,-49.229095,117.420873
-26.165113,-49.224432,116.554345
-26.162123,-49.220637,111.422488
-26.157463,-49.219717,109.650438
-26.153180,-49.219382,108.843482
-26.148940,-49.216736,108.968573
-26.145345,-49.215810,109.464594
-26.140968,-49.215137,111.076164
-26.136532,-49.214124,114.130383
-26.134982,-49.211388,114.591281
-26.133737,-49.208546,109.662956
-26.133880,-49.205524,107.813217
-26.132926,-49.203618,106.974121
-26.130537,-49.199505,105.329478
-26.127478,-49.197452,106.431029
-26.125981,-49.194675,108.497339
-26.123473,-49.194793,107.567838
-26.120775,-49.194895,105.588129
-26.118963,-49.192933,103.234673
-26.119371,-49.190177,105.848167
-26.118914,-49.187624,107.359415
-26.119552,-49.183744,108.123883
-26.118972,-49.180004,107.095391
-26.116995,-49.179264,107.829146
-26.114156,-49.178229,106.501466
-26.111437,-49.175911,102.826337
-26.110319,-49.173889,104.490911
-26.109708,-49.171229,107.324536
-26.107079,-49.171799,105.793373
-26.104372,-49.172601,104.578367
-26.101520,-49.171926,104.533633
-26.097146,-49.170794,105.209323
-26.093200,-49.167877,104.496332
-26.093816,-49.162379,105.229098
-26.093614,-49.158573,104.991529
-26.094192,-49.154335,105.514232
-26.092060,-49.149980,106.087832
-26.726082,-49.484579,20.949374
-26.733934,-49.478549,20.452404
-26.744365,-49.478098,22.876998
-26.752794,-49.473389,24.597283
-26.757917,-49.464726,25.453125
-26.758384,-49.454599,26.501808
-26.760951,-49.444480,18.990377
-26.767418,-49.436909,20.690738
-26.774000,-49.428525,19.406573
-26.781998,-49.424639,22.118209
-26.717157,-49.485518,20.897109
-26.721257,-49.494912,17.969606
-26.725007,-49.503996,16.741648
-26.731247,-49.512418,16.089156
-26.738033,-49.519070,16.008229
-26.745603,-49.525244,15.846344
-26.749624,-49.534259,14.824743
-26.746511,-49.544171,12.822055
-26.743978,-49.553938,11.302744
-26.743257,-49.564317,15.545331
-26.743766,-49.575271,17.486684
-26.749996,-49.582970,15.465450
-26.752816,-49.593132,14.719034
-26.753831,-49.603534,14.319599
-26.750321,-49.612931,17.972493
-26.749599,-49.622862,15.917005
-26.748459,-49.632761,14.917164
-26.747826,-49.643295,21.352496
-26.742322,-49.651644,37.234902
-26.741640,-49.661964,39.442381
-26.707955,-49.487580,19.037684
-26.699284,-49.492432,15.132189
-26.695603,-49.502165,13.559620
-26.695255,-49.512841,11.514920
-26.687914,-49.519752,8.741518
-26.678892,-49.519739,9.639731
-26.667807,-49.519529,8.730968
-26.659066,-49.522284,6.953644
-26.651312,-49.516036,29.651327
-26.642906,-49.510866,29.431221
-26.761041,-49.478315,22.509509
-26.766466,-49.486832,21.598110
-26.767401,-49.497669,21.038564
-26.773504,-49.505920,19.452501
-26.778929,-49.513792,18.158275
-26.786672,-49.519437,23.235940
-26.792512,-49.526852,30.095442
-26.797023,-49.537855,33.616191
-26.805411,-49.539296,43.250549
-26.814376,-49.539855,44.073681
-26.778870,-49.436821,23.513979
-26.781817,-49.446291,25.612262
-26.788978,-49.452385,21.829714
-26.792506,-49.461764,21.419298
-26.801072,-49.465163,22.184125
-26.807284,-49.472803,21.868159
-26.811869,-49.481509,22.922316
-26.805621,-49.483091,20.997446
-26.804040,-49.492889,33.445998
-26.712596,-49.478477,33.793912
-26.722652,-49.477289,21.840722
-26.728320,-49.469347,22.837393
-26.736346,-49.464619,23.114277
-26.745233,-49.462846,24.586054
-26.752827,-49.457052,26.353657
-26.751501,-49.446059,30.440919
-26.743137,-49.441698,31.206772
-26.732089,-49.443443,33.296476
-26.728773,-49.452691,29.741337
-26.730745,-49.424907,31.266927
-26.730665,-49.414752,31.625909
-26.720828,-49.403860,29.373327
-26.707477,-49.399818,29.554878
-26.696397,-49.400759,38.711012
-26.697172,-49.409833,36.172396
-26.718601,-49.421316,29.288986
-26.706875,-49.427618,28.347918
-26.692935,-49.429084,33.942556
-26.682607,-49.428706,30.888958
-26.687758,-49.420681,51.809755
-26.684659,-49.415012,52.909779
-26.679667,-49.416225,53.749510
-26.675879,-49.425627,53.599522
-26.667102,-49.424792,54.834748
-26.677027,-49.405869,51.930003
-26.670132,-49.398437,58.913392
-26.661246,-49.402551,57.149127
-26.655455,-49.410103,56.092211
-26.722128,-49.466904,23.320410
-26.720156,-49.456682,30.925453
-26.712048,-49.453684,47.148646
-26.705893,-49.460630,46.267457
-26.696838,-49.460216,43.052491
-26.687918,-49.461174,42.638839
-26.682020,-49.467300,44.973006
-26.681206,-49.477366,44.276053
-26.688389,-49.483415,38.999131
-26.696954,-49.484749,35.343039
-26.687336,-49.475416,54.767432
-26.679384,-49.458040,37.304947
-26.669614,-49.459236,36.713035
-26.662526,-49.461227,35.879630
-26.670346,-49.450210,40.777411
-26.685191,-49.450580,24.404731
-26.697573,-49.445655,27.220936
-26.704875,-49.432607,28.141727
-26.732481,-49.433694,34.005713
-26.744541,-49.421117,28.615965
-26.753391,-49.422994,29.533825
-26.763431,-49.413180,27.755512
-26.773973,-49.403852,6.632866
-26.777103,-49.415646,5.440419
-26.779465,-49.453700,26.165615
-26.785933,-49.461730,23.328407
-26.782855,-49.471681,22.493686
-26.761190,-49.462147,29.322368
-26.767122,-49.452160,32.631556
-26.773399,-49.456518,28.388166
-26.714661,-49.495435,25.600485
-26.711911,-49.504562,31.580410
-26.708548,-49.513997,32.670030
-26.708499,-49.524234,25.976618
-26.711956,-49.534943,22.149095
-26.716278,-49.543692,25.667205
-26.716872,-49.554056,38.594069
-26.722063,-49.562565,39.372319
-26.731275,-49.563246,28.457334
-26.745992,-49.598829,22.116313
-26.729490,-49.522925,29.720948
-26.730165,-49.533128,26.672983
-26.720042,-49.521400,29.812656
-26.716979,-49.513945,32.469102
-26.701012,-49.530808,25.450569
-26.691944,-49.532774,28.686748
-26.693842,-49.523210,25.551040
-26.683344,-49.510911,27.180067
-26.677788,-49.507227,31.524099
-26.688279,-49.496634,23.740503
-26.679972,-49.493829,32.691505
-26.672594,-49.487453,47.669691
-26.663494,-49.486840,54.679214
-26.754839,-49.528755,23.815458
-26.763159,-49.534338,21.763202
-26.763429,-49.544561,26.354851
-26.770595,-49.551412,36.846030
-26.762834,-49.555755,37.716486
-26.778573,-49.547172,42.418569
-26.785618,-49.541373,44.414421
-26.778786,-49.534667,45.746042
-26.771851,-49.526697,47.489048
-26.791102,-49.532961,35.280896
-26.775598,-49.492604,26.721935
-26.782734,-49.495472,45.434871
-26.732739,-49.490854,18.891596
-26.756348,-49.483106,21.462328
-26.749994,-49.483521,35.601760
-26.752844,-49.492959,34.551919
-26.755257,-49.500111,33.411893
-26.748131,-49.493587,43.954484
-26.735656,-49.433970,34.078512
-26.818556,-49.487321,21.631054
-26.826119,-49.494622,31.076731
-26.804427,-49.475685,23.534532
-26.797228,-49.473136,31.088592
-26.787342,-49.474727,38.811354
-26.786458,-49.479865,34.667743
-26.740156,-49.508429,33.368606
-26.744450,-49.509513,32.750538
-26.750467,-49.657886,40.688769
-26.758788,-49.652163,41.841991
-26.766717,-49.646555,40.108096
-26.775709,-49.644491,42.149720
-26.780642,-49.635256,46.303656
-26.787509,-49.619785,47.833899
-26.779304,-49.625092,54.003098
-26.796197,-49.622308,51.995630
-26.797250,-49.612652,45.707372
-26.797311,-49.602609,27.187145
-26.807828,-49.598572,18.896160
-26.824207,-49.607388,14.511110
-26.816302,-49.603333,17.230768
-26.808958,-49.588232,22.631248
-26.803778,-49.579939,27.354361
-26.808283,-49.593839,20.128489
-26.741551,-49.611928,18.878544
-26.732649,-49.609729,27.268504
-26.658196,-49.532303,18.524501
-26.658046,-49.542937,28.861945
-26.663977,-49.550530,40.504910
-26.669300,-49.550105,38.629736
-26.651304,-49.557910,36.690743
-26.646734,-49.552262,37.619384
-26.654889,-49.549812,39.937899
-26.655223,-49.488428,53.948823
-26.662166,-49.495579,54.425171
-26.693931,-49.494116,14.824251
-26.717032,-49.453454,42.521257
-26.717325,-49.445812,48.379286
-26.749736,-49.502605,46.864037
-26.741295,-49.497151,43.394879
-26.801064,-49.528361,39.010141
-26.809567,-49.522718,45.654001
-26.816759,-49.517066,47.692859
-26.822026,-49.509424,49.354448
-26.825330,-49.501330,43.145347
-26.817613,-49.474026,35.217469
-26.824834,-49.480659,35.789432
-26.822986,-49.439848,20.505717
-26.814032,-49.441548,24.292526
-26.818416,-49.450502,39.346947
-26.817272,-49.459767,38.156227
-26.826554,-49.459325,36.868536
-26.801651,-49.434137,17.824837
-26.803432,-49.442772,28.020603
-26.790552,-49.447154,28.361221
-26.796013,-49.447903,30.212155
-26.787811,-49.431933,19.669285
-26.773690,-49.391323,-1.071873
-26.762712,-49.400599,7.174901
-26.753146,-49.411858,22.511577
-26.790004,-49.417250,11.678970
-26.797947,-49.421300,32.824499
-26.803326,-49.388130,3.854654
-26.811178,-49.400357,23.295348
-26.804746,-49.413935,28.109579
-26.822269,-49.410448,35.048039
-26.784178,-49.395960,5.824276
-26.681204,-49.662020,39.412741
-26.671844,-49.659243,37.828655
-26.662743,-49.659136,33.174047
-26.653952,-49.656432,30.562149
-26.645207,-49.654236,35.693941
-26.656004,-49.646216,29.508286
-26.742871,-49.639897,15.665569
-26.741831,-49.629577,35.866095
-26.757022,-49.580509,29.350455
-26.761707,-49.575870,32.242400
-26.736377,-49.576127,28.849081
-26.709252,-49.493056,18.962928
-26.706014,-49.503348,32.666704
-26.636640,-49.472347,37.896652
-26.638742,-49.461873,42.593955
-26.640489,-49.451840,43.934117
-26.644966,-49.442985,45.621326
-26.651268,-49.441697,49.455668
-26.646835,-49.432561,46.821891
-26.653655,-49.426095,51.388728
-26.651766,-49.416067,53.918582
-26.643850,-49.409481,46.236054
-26.635456,-49.409989,41.276474
-26.644652,-49.624161,37.661364
-26.652987,-49.620402,42.388464
-26.661910,-49.623161,45.049366
-26.660794,-49.613409,45.903931
-26.662289,-49.603518,48.837969
-26.661350,-49.593539,49.139466
-26.664651,-49.584348,52.675033
-26.653786,-49.599657,46.893068
-26.645342,-49.596746,45.131283
-26.686837,-49.603070,35.526124
-26.654069,-49.610389,39.149340
-26.669989,-49.618345,51.450772
-26.678820,-49.617859,55.841754
-26.677234,-49.627389,42.418465
-26.682886,-49.627040,37.338101
-26.691542,-49.631564,44.411527
-26.692383,-49.641670,36.727157
-26.693944,-49.651628,57.663000
-26.683606,-49.608390,67.609312
-26.677940,-49.599655,43.209972
-26.680418,-49.590068,48.117631
-26.688898,-49.593842,67.302846
-26.691159,-49.584084,43.209910
-26.695990,-49.600015,55.585415
-26.702428,-49.594231,49.372939
-26.703243,-49.607490,65.180789
-26.671546,-49.587989,52.401308
-26.763292,-49.505200,33.067453
-26.797080,-49.519342,48.023951
-26.794729,-49.513618,49.305354
-26.814432,-49.496599,26.423410
-26.813007,-49.504594,29.586021
-26.771486,-49.421219,34.178440
-26.744350,-49.436178,33.968913
-26.720625,-49.427617,33.301458
-26.705648,-49.449346,28.942065
-26.695074,-49.450430,27.376276
-24.784887,-49.283482,-70.400915
-24.797047,-49.308695,-69.523261
-24.807339,-49.337008,-60.063633
-24.821622,-49.363601,-62.391394
-24.834588,-49.391833,-59.180371
-24.842352,-49.420365,-52.892600
-24.848147,-49.450016,-23.222051
-24.871910,-49.465375,-43.459225
-24.861303,-49.488870,-27.631853
-24.889038,-49.502953,-43.975410
-24.880311,-49.532279,-17.670217
-24.880484,-49.563441,-21.300799
-24.907560,-49.562909,-41.004818
-24.866425,-49.588527,-23.555262
-24.844280,-49.605982,-22.063144
-24.841177,-49.635371,-9.350860
-24.795109,-49.379506,-52.979609
-24.783500,-49.407382,-43.317194
-24.758471,-49.417728,-22.698758
-24.730016,-49.411747,-34.783593
-24.721726,-49.439197,-30.740564
-24.712635,-49.467791,-27.478152
-24.720434,-49.494267,-21.328800
-24.718405,-49.526419,-12.039784
-24.736678,-49.550370,-4.981520
-24.757915,-49.569275,-2.480711
-24.771237,-49.591939,3.483482
-24.797552,-49.590031,5.466649
-24.788939,-49.615357,7.971990
-24.808910,-49.635512,-2.721811
-24.827372,-49.657784,1.631256
-24.683276,-49.054318,-74.685988
-24.679406,-49.084172,-75.689274
-24.688196,-49.110230,-78.054209
-24.694361,-49.138820,-78.428623
-24.721636,-49.142651,-40.351423
-24.748703,-49.146884,-28.506464
-24.765331,-49.169674,-40.468726
-24.761929,-49.199712,-79.128048
-24.782059,-49.219726,-75.126800
-24.783181,-49.249384,-75.132763
-24.760152,-49.295353,-37.468434
-24.748564,-49.321293,-33.445256
-24.738600,-49.349758,-25.710535
-24.721912,-49.371566,-11.783180
-24.700877,-49.388386,-18.736115
-24.679480,-49.408378,-8.164846
-24.653797,-49.416372,-3.737687
-24.626863,-49.423795,-0.306641
-24.599185,-49.429639,7.129763
-24.572022,-49.426329,-11.697641
-24.543417,-49.430191,-9.629301
-24.521474,-49.450008,0.056960
-24.535851,-49.475148,-1.042235
-24.554531,-49.497664,2.775614
-24.571622,-49.519849,1.394654
-24.597877,-49.525231,8.392253
-24.622437,-49.534339,3.248099
-24.640871,-49.513262,-3.590379
-24.624178,-49.490015,-2.674700
-24.647989,-49.542580,-1.583329
-24.666900,-49.566688,2.917900
-24.812879,-49.683550,11.417130
-24.796158,-49.708215,14.890783
-24.767284,-49.714399,16.472293
-24.740878,-49.717982,13.866512
-24.721822,-49.687483,11.756364
-24.708298,-49.668544,12.683674
-24.700533,-49.639591,10.802383
-24.691612,-49.612063,15.403301
-24.673742,-49.590054,0.848570
-24.728796,-49.748599,13.036028
-24.726094,-49.779249,11.438513
-24.722035,-49.808214,10.367418
-24.548355,-49.409332,-5.894659
-24.522801,-49.399897,-1.953588
-24.496305,-49.406400,2.742106
-24.471647,-49.410987,-5.948456
-24.443987,-49.407135,-6.853668
-24.418282,-49.395398,-8.483117
-24.391106,-49.391905,-9.802993
-24.364092,-49.389688,-8.520056
-24.344730,-49.421669,-4.091704
-24.320962,-49.406528,2.487446
-24.313640,-49.377510,-7.549737
-24.287843,-49.386404,0.363872
-24.260395,-49.387410,7.721518
-24.232602,-49.384026,6.050894
-24.206550,-49.372813,13.200905
-24.511687,-49.486356,-4.982662
-24.485364,-49.498284,-6.092185
-24.462840,-49.514874,-9.956836
-24.452109,-49.542551,-11.814997
-24.431596,-49.561862,-6.389310
-24.421016,-49.589263,-6.932494
-24.407739,-49.609951,-6.476124
-24.633663,-49.393074,-5.196113
-24.616281,-49.367974,-16.178509
-24.616601,-49.338463,-24.324022
-24.625989,-49.311336,-30.193957
-24.855772,-48.720158,38.701725
-24.874072,-48.741871,32.271322
-24.889101,-48.766118,49.147330
-24.841803,-48.805160,24.929480
-24.868992,-48.804534,31.212833
-24.892172,-48.789478,49.255237
-24.906632,-48.816654,32.317506
-24.933425,-48.828456,28.943667
-24.947557,-48.854906,22.608609
-24.938170,-48.883907,25.414737
-24.947840,-48.911129,32.531498
-24.974185,-48.919165,35.807862
-24.980446,-48.949371,36.231574
-24.996938,-48.974202,39.187939
-24.999821,-49.003502,29.460381
-24.985228,-48.891014,29.296261
-24.996025,-48.862684,27.966035
-25.008957,-48.835239,12.412746
-25.035640,-48.828431,13.248336
-25.059951,-48.842251,20.788890
-25.080789,-48.860473,18.278146
-25.017026,-48.994098,43.154949
-25.004776,-49.029773,29.814665
-25.015176,-49.052718,35.635224
-24.872102,-50.083372,14.666427
-24.861895,-50.106002,10.313215
-24.911897,-50.120965,17.090613
-24.891431,-50.138913,14.928441
-24.866516,-50.135854,25.350622
-24.856739,-50.198660,19.745108
-24.894246,-50.240964,-2.416701
-24.900300,-50.184154,6.046069
-24.916194,-50.154293,9.722841
-24.960948,-50.153873,1.623185
-24.993686,-50.199156,-6.924331
-24.961625,-50.201462,-14.041713
-24.991868,-50.222345,-7.643956
-24.561863,-49.897264,22.954618
-24.535088,-49.880354,15.196756
-24.552312,-49.857095,12.533495
-24.561349,-49.827340,9.999006
-24.579659,-49.858201,14.922740
-24.604119,-49.867866,13.913207
-24.624750,-49.854815,11.108160
-24.590086,-49.888948,18.792356
-24.645159,-49.874197,16.489528
-24.598371,-49.922757,28.192982
-24.627176,-49.990989,23.617305
-24.691259,-50.006511,11.261646
-24.750220,-50.032332,14.837486
-25.314369,-49.302360,23.855421
-25.297525,-49.302793,26.410278
-25.269606,-49.303060,28.880007
-25.254300,-49.301354,26.263787
-25.237806,-49.297945,24.729766
-25.221092,-49.301735,26.202555
-25.205867,-49.311240,15.078572
-25.188150,-49.313632,13.140368
-25.171606,-49.321177,18.286001
