        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2025/06/05
----------------------------------------------------------------------
           modelname     GOCO06s
     max_used_degree           300
----------------------------------------------------------------------
         tide_system     tide_free
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     GRS80
   max_degree_refpot             8
            gmrefpot      3.98600500000E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810681183638E-03   (1/298.25722210088)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north      -22.500544810000    
      latlimit_south      -27.499907110000    
      longlimit_west      -53.975079430000    
      longlimit_east      -49.271392080000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
10172        -52.61985076  -25.48313900  6.720200E+02 -3.600475604220E+01
10173        -52.61773275  -25.48450401  6.779200E+02 -3.601690796575E+01
10174        -52.61804775  -25.48535702  6.950010E+02 -3.603267275611E+01
10175        -52.61836476  -25.48621202  7.109720E+02 -3.604949734690E+01
10176        -52.61868276  -25.48707002  7.212130E+02 -3.607218944843E+01
10177        -52.61899877  -25.48792502  7.249040E+02 -3.610137393419E+01
10178        -52.61931678  -25.48878502  7.245350E+02 -3.613481084148E+01
10179        -52.61963278  -25.48963702  7.298260E+02 -3.616191887197E+01
10180        -52.61994779  -25.49049202  7.356170E+02 -3.618843021282E+01
10181        -52.62168180  -25.49090202  7.354990E+02 -3.622502246738E+01
10182        -52.62200781  -25.49175402  7.337900E+02 -3.625908175025E+01
10183        -52.62233381  -25.49261102  7.264310E+02 -3.629905959137E+01
10184        -52.62265482  -25.49345903  7.179820E+02 -3.633968960912E+01
10185        -52.62153482  -25.49477504  6.985020E+02 -3.638816419507E+01
10186        -52.62173182  -25.49530904  6.864830E+02 -3.642058883653E+01
10187        -52.62219983  -25.49659704  6.869250E+02 -3.646757387870E+01
10188        -52.62248584  -25.49734004  6.936550E+02 -3.648790697888E+01
10189        -52.62280384  -25.49819804  6.954170E+02 -3.651740152613E+01
10190        -52.62312085  -25.49905405  6.915280E+02 -3.655262671067E+01
10191        -52.62343986  -25.49991105  6.712690E+02 -3.660507701611E+01
10192        -52.62375687  -25.50076505  6.532200E+02 -3.665497624272E+01
10193        -52.62387287  -25.50108505  6.490400E+02 -3.667087367294E+01
10194        -52.62533688  -25.50219105  6.554620E+02 -3.671690673137E+01
10195        -52.62470888  -25.50333406  6.603230E+02 -3.673910908937E+01
10196        -52.62502589  -25.50418606  6.731040E+02 -3.675560530105E+01
10197        -52.62534389  -25.50504406  6.827350E+02 -3.677546779777E+01
10198        -52.62566190  -25.50590106  6.820560E+02 -3.680611268617E+01
10199        -52.62597791  -25.50675306  6.804070E+02 -3.683746031271E+01
10200        -52.62629891  -25.50761307  6.704180E+02 -3.687787171369E+01
10201        -52.62661692  -25.50846907  6.577090E+02 -3.692090660614E+01
10202        -52.62709293  -25.50975007  6.696810E+02 -3.695182540255E+01
10203        -52.62725093  -25.51017807  6.777810E+02 -3.695765545757E+01
10204        -52.62756893  -25.51103107  6.912920E+02 -3.697199529977E+01
10205        -52.62788894  -25.51189007  7.097430E+02 -3.698104053420E+01
10206        -52.62820794  -25.51274907  7.252540E+02 -3.699303718410E+01
10207        -52.62852395  -25.51359907  7.286350E+02 -3.701759386132E+01
10208        -52.62884296  -25.51445708  7.322560E+02 -3.704198735832E+01
10209        -52.63010597  -25.51502507  7.363480E+02 -3.706865209931E+01
10210        -52.63034397  -25.51566408  7.303590E+02 -3.709595014936E+01
10211        -52.62979797  -25.51702108  7.274100E+02 -3.713079668177E+01
10212        -52.63011598  -25.51787608  7.371410E+02 -3.714781438546E+01
10213        -52.63043299  -25.51873209  7.393020E+02 -3.717285644864E+01
10214        -52.63075499  -25.51959009  7.327830E+02 -3.720724597880E+01
10215        -52.63123500  -25.52087709  6.945340E+02 -3.728944041956E+01
10216        -52.63139101  -25.52129709  6.974050E+02 -3.729951737679E+01
10217        -52.63170901  -25.52215610  6.946160E+02 -3.732940679555E+01
10218        -52.63202702  -25.52301110  7.144470E+02 -3.733438690006E+01
10219        -52.63234402  -25.52386410  7.333680E+02 -3.734009657936E+01
10220        -52.63266503  -25.52472310  7.336890E+02 -3.736608904390E+01
10221        -52.63298303  -25.52557810  7.333500E+02 -3.739249274197E+01
10222        -52.63330204  -25.52643510  7.374110E+02 -3.741398477715E+01
10223        -52.63361905  -25.52728710  7.287720E+02 -3.744903649459E+01
10224        -52.63393005  -25.52813711  7.084830E+02 -3.749658575725E+01
10225        -52.63457907  -25.52985111  6.986550E+02 -3.755822232119E+01
10226        -52.63489407  -25.53071311  7.003960E+02 -3.758150508126E+01
